entityId,controllerIndex,universe,channel
5409,1,34,27
5410,1,34,30
5411,1,34,33
5412,1,34,36
5413,1,34,39
5414,1,34,42
5415,1,34,45
5416,1,34,48
5417,1,34,51
5418,1,34,54
5419,1,34,57
5420,1,34,60
5421,1,34,63
5422,1,34,66
5423,1,34,69
5424,1,34,72
5425,1,34,75
5426,1,34,78
5427,1,34,81
5428,1,34,84
5429,1,34,87
5430,1,34,90
5431,1,34,93
5432,1,34,96
5433,1,34,99
5434,1,34,102
5435,1,34,105
5436,1,34,108
5437,1,34,111
5438,1,34,114
5439,1,34,117
5440,1,34,120
5441,1,34,123
5442,1,34,126
5443,1,34,129
5444,1,34,132
5445,1,34,135
5446,1,34,138
5447,1,34,141
5448,1,34,144
5449,1,34,147
5450,1,34,150
5451,1,34,153
5452,1,34,156
5453,1,34,159
5454,1,34,162
5455,1,34,165
5456,1,34,168
5457,1,34,171
5458,1,34,174
5459,1,34,177
5460,1,34,180
5461,1,34,183
5462,1,34,186
5463,1,34,189
5464,1,34,192
5465,1,34,195
5466,1,34,198
5467,1,34,201
5468,1,34,204
5469,1,34,207
5470,1,34,210
5471,1,34,213
5472,1,34,216
5473,1,34,219
5474,1,34,222
5475,1,34,225
5476,1,34,228
5477,1,34,231
5478,1,34,234
5479,1,34,237
5480,1,34,240
5481,1,34,243
5482,1,34,246
5483,1,34,249
5484,1,34,252
5485,1,34,255
5486,1,34,258
5487,1,34,261
5488,1,34,264
5489,1,34,267
5490,1,34,270
5491,1,34,273
5492,1,34,276
5493,1,34,279
5494,1,34,282
5495,1,34,285
5496,1,34,288
5497,1,34,291
5498,1,34,294
5499,1,34,297
5500,1,34,300
5501,1,34,303
5502,1,34,306
5503,1,34,309
5504,1,34,312
5505,1,34,315
5506,1,34,318
5507,1,34,321
5508,1,34,324
5509,1,34,327
5510,1,34,330
5511,1,34,333
5512,1,34,336
5513,1,34,339
5514,1,34,342
5515,1,34,345
5516,1,34,348
5517,1,34,351
5518,1,34,354
5519,1,34,357
5520,1,34,360
5521,1,34,363
5522,1,34,366
5523,1,34,369
5524,1,34,372
5525,1,34,375
5526,1,34,378
5527,1,34,381
5528,1,34,384
5529,1,34,387
5530,1,34,390
5531,1,34,393
5532,1,34,396
5533,1,34,399
5534,1,34,402
5535,1,34,405
5536,1,34,408
5537,1,34,411
5538,1,34,414
5539,1,34,417
5540,1,34,420
5541,1,34,423
5542,1,34,426
5543,1,34,429
5544,1,34,432
5545,1,34,435
5546,1,34,438
5547,1,34,441
5548,1,34,444
5549,1,34,447
5550,1,34,450
5551,1,34,453
5552,1,34,456
5553,1,34,459
5554,1,34,462
5555,1,34,465
5556,1,34,468
5557,1,34,471
5558,1,34,474
5559,1,34,477
5560,1,34,480
5561,1,34,483
5562,1,34,486
5563,1,34,489
5564,1,34,492
5565,1,34,495
5566,1,34,498
5567,1,34,501
5568,1,34,504
5569,1,34,507
5570,1,35,0
5571,1,35,3
5572,1,35,6
5573,1,35,9
5574,1,35,12
5575,1,35,15
5576,1,35,18
5577,1,35,21
5578,1,35,24
5579,1,35,27
5580,1,35,30
5581,1,35,33
5582,1,35,36
5583,1,35,39
5584,1,35,42
5585,1,35,45
5586,1,35,48
5587,1,35,51
5588,1,35,54
5589,1,35,57
5590,1,35,60
5591,1,35,63
5592,1,35,66
5593,1,35,69
5594,1,35,72
5595,1,35,75
5596,1,35,78
5597,1,35,81
5598,1,35,84
5599,1,35,87
5600,1,35,90
5601,1,35,93
5602,1,35,96
5603,1,35,99
5604,1,35,102
5605,1,35,105
5606,1,35,108
5607,1,35,111
5608,1,35,114
5609,1,35,117
5610,1,35,120
5611,1,35,123
5612,1,35,126
5613,1,35,129
5614,1,35,132
5615,1,35,135
5616,1,35,138
5617,1,35,141
5618,1,35,144
5619,1,35,147
5620,1,35,150
5621,1,35,153
5622,1,35,156
5623,1,35,159
5624,1,35,162
5625,1,35,165
5626,1,35,168
5627,1,35,171
5628,1,35,174
5629,1,35,177
5630,1,35,180
5631,1,35,183
5632,1,35,186
5633,1,35,189
5634,1,35,192
5635,1,35,195
5636,1,35,198
5637,1,35,201
5638,1,35,204
5639,1,35,207
5640,1,35,210
5641,1,35,213
5642,1,35,216
5643,1,35,219
5644,1,35,222
5645,1,35,225
5646,1,35,228
5647,1,35,231
5648,1,35,234
5649,1,35,237
5650,1,35,240
5651,1,35,243
5652,1,35,246
5653,1,35,249
5654,1,35,252
5655,1,35,255
5656,1,35,258
5657,1,35,261
5658,1,35,264
5700,1,36,0
5701,1,36,3
5702,1,36,6
5703,1,36,9
5704,1,36,12
5705,1,36,15
5706,1,36,18
5707,1,36,21
5708,1,36,24
5709,1,36,27
5710,1,36,30
5711,1,36,33
5712,1,36,36
5713,1,36,39
5714,1,36,42
5715,1,36,45
5716,1,36,48
5717,1,36,51
5718,1,36,54
5719,1,36,57
5720,1,36,60
5721,1,36,63
5722,1,36,66
5723,1,36,69
5724,1,36,72
5725,1,36,75
5726,1,36,78
5727,1,36,81
5728,1,36,84
5729,1,36,87
5730,1,36,90
5731,1,36,93
5732,1,36,96
5733,1,36,99
5734,1,36,102
5735,1,36,105
5736,1,36,108
5737,1,36,111
5738,1,36,114
5739,1,36,117
5740,1,36,120
5741,1,36,123
5742,1,36,126
5743,1,36,129
5744,1,36,132
5745,1,36,135
5746,1,36,138
5747,1,36,141
5748,1,36,144
5749,1,36,147
5750,1,36,150
5751,1,36,153
5752,1,36,156
5753,1,36,159
5754,1,36,162
5755,1,36,165
5756,1,36,168
5757,1,36,171
5758,1,36,174
5759,1,36,177
5760,1,36,180
5761,1,36,183
5762,1,36,186
5763,1,36,189
5764,1,36,192
5765,1,36,195
5766,1,36,198
5767,1,36,201
5768,1,36,204
5769,1,36,207
5770,1,36,210
5771,1,36,213
5772,1,36,216
5773,1,36,219
5774,1,36,222
5775,1,36,225
5776,1,36,228
5777,1,36,231
5778,1,36,234
5779,1,36,237
5780,1,36,240
5781,1,36,243
5782,1,36,246
5783,1,36,249
5784,1,36,252
5785,1,36,255
5786,1,36,258
5787,1,36,261
5788,1,36,264
5789,1,36,267
5790,1,36,270
5791,1,36,273
5792,1,36,276
5793,1,36,279
5794,1,36,282
5795,1,36,285
5796,1,36,288
5797,1,36,291
5798,1,36,294
5799,1,36,297
5800,1,36,300
5801,1,36,303
5802,1,36,306
5803,1,36,309
5804,1,36,312
5805,1,36,315
5806,1,36,318
5807,1,36,321
5808,1,36,324
5809,1,36,327
5810,1,36,330
5811,1,36,333
5812,1,36,336
5813,1,36,339
5814,1,36,342
5815,1,36,345
5816,1,36,348
5817,1,36,351
5818,1,36,354
5819,1,36,357
5820,1,36,360
5821,1,36,363
5822,1,36,366
5823,1,36,369
5824,1,36,372
5825,1,36,375
5826,1,36,378
5827,1,36,381
5828,1,36,384
5829,1,36,387
5830,1,36,390
5831,1,36,393
5832,1,36,396
5833,1,36,399
5834,1,36,402
5835,1,36,405
5836,1,36,408
5837,1,36,411
5838,1,36,414
5839,1,36,417
5840,1,36,420
5841,1,36,423
5842,1,36,426
5843,1,36,429
5844,1,36,432
5845,1,36,435
5846,1,36,438
5847,1,36,441
5848,1,36,444
5849,1,36,447
5850,1,36,450
5851,1,36,453
5852,1,36,456
5853,1,36,459
5854,1,36,462
5855,1,36,465
5856,1,36,468
5857,1,36,471
5858,1,36,474
5859,1,36,477
5860,1,36,480
5861,1,36,483
5862,1,36,486
5863,1,36,489
5864,1,36,492
5865,1,36,495
5866,1,36,498
5867,1,36,501
5868,1,36,504
5869,1,36,507
5870,1,37,0
5871,1,37,3
5872,1,37,6
5873,1,37,9
5874,1,37,12
5875,1,37,15
5876,1,37,18
5877,1,37,21
5878,1,37,24
5879,1,37,27
5880,1,37,30
5881,1,37,33
5882,1,37,36
5883,1,37,39
5884,1,37,42
5885,1,37,45
5886,1,37,48
5887,1,37,51
5888,1,37,54
5889,1,37,57
5890,1,37,60
5891,1,37,63
5892,1,37,66
5893,1,37,69
5894,1,37,72
5895,1,37,75
5896,1,37,78
5897,1,37,81
5898,1,37,84
5899,1,37,87
5900,1,37,90
5901,1,37,93
5902,1,37,96
5903,1,37,99
5904,1,37,102
5905,1,37,105
5906,1,37,108
5907,1,37,111
5908,1,37,114
5909,1,37,117
5910,1,37,120
5911,1,37,123
5912,1,37,126
5913,1,37,129
5914,1,37,132
5915,1,37,135
5916,1,37,138
5917,1,37,141
5918,1,37,144
5919,1,37,147
5920,1,37,150
5921,1,37,153
5922,1,37,156
5923,1,37,159
5924,1,37,162
5925,1,37,165
5926,1,37,168
5927,1,37,171
5928,1,37,174
5929,1,37,177
5930,1,37,180
5931,1,37,183
5932,1,37,186
5933,1,37,189
5934,1,37,192
5935,1,37,195
5936,1,37,198
5937,1,37,201
5938,1,37,204
5939,1,37,207
5940,1,37,210
5941,1,37,213
5942,1,37,216
5943,1,37,219
5944,1,37,222
5945,1,37,225
5946,1,37,228
5947,1,37,231
5948,1,37,234
5949,1,37,237
5950,1,37,240
5951,1,37,243
5952,1,37,246
5953,1,37,249
5954,1,37,252
5955,1,37,255
5956,1,37,258
5957,1,37,261
5958,1,37,264
6000,1,38,0
6001,1,38,3
6002,1,38,6
6003,1,38,9
6004,1,38,12
6005,1,38,15
6006,1,38,18
6007,1,38,21
6008,1,38,24
6009,1,38,27
6010,1,38,30
6011,1,38,33
6012,1,38,36
6013,1,38,39
6014,1,38,42
6015,1,38,45
6016,1,38,48
6017,1,38,51
6018,1,38,54
6019,1,38,57
6020,1,38,60
6021,1,38,63
6022,1,38,66
6023,1,38,69
6024,1,38,72
6025,1,38,75
6026,1,38,78
6027,1,38,81
6028,1,38,84
6029,1,38,87
6030,1,38,90
6031,1,38,93
6032,1,38,96
6033,1,38,99
6034,1,38,102
6035,1,38,105
6036,1,38,108
6037,1,38,111
6038,1,38,114
6039,1,38,117
6040,1,38,120
6041,1,38,123
6042,1,38,126
6043,1,38,129
6044,1,38,132
6045,1,38,135
6046,1,38,138
6047,1,38,141
6048,1,38,144
6049,1,38,147
6050,1,38,150
6051,1,38,153
6052,1,38,156
6053,1,38,159
6054,1,38,162
6055,1,38,165
6056,1,38,168
6057,1,38,171
6058,1,38,174
6059,1,38,177
6060,1,38,180
6061,1,38,183
6062,1,38,186
6063,1,38,189
6064,1,38,192
6065,1,38,195
6066,1,38,198
6067,1,38,201
6068,1,38,204
6069,1,38,207
6070,1,38,210
6071,1,38,213
6072,1,38,216
6073,1,38,219
6074,1,38,222
6075,1,38,225
6076,1,38,228
6077,1,38,231
6078,1,38,234
6079,1,38,237
6080,1,38,240
6081,1,38,243
6082,1,38,246
6083,1,38,249
6084,1,38,252
6085,1,38,255
6086,1,38,258
6087,1,38,261
6088,1,38,264
6089,1,38,267
6090,1,38,270
6091,1,38,273
6092,1,38,276
6093,1,38,279
6094,1,38,282
6095,1,38,285
6096,1,38,288
6097,1,38,291
6098,1,38,294
6099,1,38,297
6100,1,38,300
6101,1,38,303
6102,1,38,306
6103,1,38,309
6104,1,38,312
6105,1,38,315
6106,1,38,318
6107,1,38,321
6108,1,38,324
6109,1,38,327
6110,1,38,330
6111,1,38,333
6112,1,38,336
6113,1,38,339
6114,1,38,342
6115,1,38,345
6116,1,38,348
6117,1,38,351
6118,1,38,354
6119,1,38,357
6120,1,38,360
6121,1,38,363
6122,1,38,366
6123,1,38,369
6124,1,38,372
6125,1,38,375
6126,1,38,378
6127,1,38,381
6128,1,38,384
6129,1,38,387
6130,1,38,390
6131,1,38,393
6132,1,38,396
6133,1,38,399
6134,1,38,402
6135,1,38,405
6136,1,38,408
6137,1,38,411
6138,1,38,414
6139,1,38,417
6140,1,38,420
6141,1,38,423
6142,1,38,426
6143,1,38,429
6144,1,38,432
6145,1,38,435
6146,1,38,438
6147,1,38,441
6148,1,38,444
6149,1,38,447
6150,1,38,450
6151,1,38,453
6152,1,38,456
6153,1,38,459
6154,1,38,462
6155,1,38,465
6156,1,38,468
6157,1,38,471
6158,1,38,474
6159,1,38,477
6160,1,38,480
6161,1,38,483
6162,1,38,486
6163,1,38,489
6164,1,38,492
6165,1,38,495
6166,1,38,498
6167,1,38,501
6168,1,38,504
6169,1,38,507
6170,1,39,0
6171,1,39,3
6172,1,39,6
6173,1,39,9
6174,1,39,12
6175,1,39,15
6176,1,39,18
6177,1,39,21
6178,1,39,24
6179,1,39,27
6180,1,39,30
6181,1,39,33
6182,1,39,36
6183,1,39,39
6184,1,39,42
6185,1,39,45
6186,1,39,48
6187,1,39,51
6188,1,39,54
6189,1,39,57
6190,1,39,60
6191,1,39,63
6192,1,39,66
6193,1,39,69
6194,1,39,72
6195,1,39,75
6196,1,39,78
6197,1,39,81
6198,1,39,84
6199,1,39,87
6200,1,39,90
6201,1,39,93
6202,1,39,96
6203,1,39,99
6204,1,39,102
6205,1,39,105
6206,1,39,108
6207,1,39,111
6208,1,39,114
6209,1,39,117
6210,1,39,120
6211,1,39,123
6212,1,39,126
6213,1,39,129
6214,1,39,132
6215,1,39,135
6216,1,39,138
6217,1,39,141
6218,1,39,144
6219,1,39,147
6220,1,39,150
6221,1,39,153
6222,1,39,156
6223,1,39,159
6224,1,39,162
6225,1,39,165
6226,1,39,168
6227,1,39,171
6228,1,39,174
6229,1,39,177
6230,1,39,180
6231,1,39,183
6232,1,39,186
6233,1,39,189
6234,1,39,192
6235,1,39,195
6236,1,39,198
6237,1,39,201
6238,1,39,204
6239,1,39,207
6240,1,39,210
6241,1,39,213
6242,1,39,216
6243,1,39,219
6244,1,39,222
6245,1,39,225
6246,1,39,228
6247,1,39,231
6248,1,39,234
6249,1,39,237
6250,1,39,240
6251,1,39,243
6252,1,39,246
6253,1,39,249
6254,1,39,252
6255,1,39,255
6256,1,39,258
6257,1,39,261
6258,1,39,264
6300,1,40,0
6301,1,40,3
6302,1,40,6
6303,1,40,9
6304,1,40,12
6305,1,40,15
6306,1,40,18
6307,1,40,21
6308,1,40,24
6309,1,40,27
6310,1,40,30
6311,1,40,33
6312,1,40,36
6313,1,40,39
6314,1,40,42
6315,1,40,45
6316,1,40,48
6317,1,40,51
6318,1,40,54
6319,1,40,57
6320,1,40,60
6321,1,40,63
6322,1,40,66
6323,1,40,69
6324,1,40,72
6325,1,40,75
6326,1,40,78
6327,1,40,81
6328,1,40,84
6329,1,40,87
6330,1,40,90
6331,1,40,93
6332,1,40,96
6333,1,40,99
6334,1,40,102
6335,1,40,105
6336,1,40,108
6337,1,40,111
6338,1,40,114
6339,1,40,117
6340,1,40,120
6341,1,40,123
6342,1,40,126
6343,1,40,129
6344,1,40,132
6345,1,40,135
6346,1,40,138
6347,1,40,141
6348,1,40,144
6349,1,40,147
6350,1,40,150
6351,1,40,153
6352,1,40,156
6353,1,40,159
6354,1,40,162
6355,1,40,165
6356,1,40,168
6357,1,40,171
6358,1,40,174
6359,1,40,177
6360,1,40,180
6361,1,40,183
6362,1,40,186
6363,1,40,189
6364,1,40,192
6365,1,40,195
6366,1,40,198
6367,1,40,201
6368,1,40,204
6369,1,40,207
6370,1,40,210
6371,1,40,213
6372,1,40,216
6373,1,40,219
6374,1,40,222
6375,1,40,225
6376,1,40,228
6377,1,40,231
6378,1,40,234
6379,1,40,237
6380,1,40,240
6381,1,40,243
6382,1,40,246
6383,1,40,249
6384,1,40,252
6385,1,40,255
6386,1,40,258
6387,1,40,261
6388,1,40,264
6389,1,40,267
6390,1,40,270
6391,1,40,273
6392,1,40,276
6393,1,40,279
6394,1,40,282
6395,1,40,285
6396,1,40,288
6397,1,40,291
6398,1,40,294
6399,1,40,297
6400,1,40,300
6401,1,40,303
6402,1,40,306
6403,1,40,309
6404,1,40,312
6405,1,40,315
6406,1,40,318
6407,1,40,321
6408,1,40,324
6409,1,40,327
6410,1,40,330
6411,1,40,333
6412,1,40,336
6413,1,40,339
6414,1,40,342
6415,1,40,345
6416,1,40,348
6417,1,40,351
6418,1,40,354
6419,1,40,357
6420,1,40,360
6421,1,40,363
6422,1,40,366
6423,1,40,369
6424,1,40,372
6425,1,40,375
6426,1,40,378
6427,1,40,381
6428,1,40,384
6429,1,40,387
6430,1,40,390
6431,1,40,393
6432,1,40,396
6433,1,40,399
6434,1,40,402
6435,1,40,405
6436,1,40,408
6437,1,40,411
6438,1,40,414
6439,1,40,417
6440,1,40,420
6441,1,40,423
6442,1,40,426
6443,1,40,429
6444,1,40,432
6445,1,40,435
6446,1,40,438
6447,1,40,441
6448,1,40,444
6449,1,40,447
6450,1,40,450
6451,1,40,453
6452,1,40,456
6453,1,40,459
6454,1,40,462
6455,1,40,465
6456,1,40,468
6457,1,40,471
6458,1,40,474
6459,1,40,477
6460,1,40,480
6461,1,40,483
6462,1,40,486
6463,1,40,489
6464,1,40,492
6465,1,40,495
6466,1,40,498
6467,1,40,501
6468,1,40,504
6469,1,40,507
6470,1,41,0
6471,1,41,3
6472,1,41,6
6473,1,41,9
6474,1,41,12
6475,1,41,15
6476,1,41,18
6477,1,41,21
6478,1,41,24
6479,1,41,27
6480,1,41,30
6481,1,41,33
6482,1,41,36
6483,1,41,39
6484,1,41,42
6485,1,41,45
6486,1,41,48
6487,1,41,51
6488,1,41,54
6489,1,41,57
6490,1,41,60
6491,1,41,63
6492,1,41,66
6493,1,41,69
6494,1,41,72
6495,1,41,75
6496,1,41,78
6497,1,41,81
6498,1,41,84
6499,1,41,87
6500,1,41,90
6501,1,41,93
6502,1,41,96
6503,1,41,99
6504,1,41,102
6505,1,41,105
6506,1,41,108
6507,1,41,111
6508,1,41,114
6509,1,41,117
6510,1,41,120
6511,1,41,123
6512,1,41,126
6513,1,41,129
6514,1,41,132
6515,1,41,135
6516,1,41,138
6517,1,41,141
6518,1,41,144
6519,1,41,147
6520,1,41,150
6521,1,41,153
6522,1,41,156
6523,1,41,159
6524,1,41,162
6525,1,41,165
6526,1,41,168
6527,1,41,171
6528,1,41,174
6529,1,41,177
6530,1,41,180
6531,1,41,183
6532,1,41,186
6533,1,41,189
6534,1,41,192
6535,1,41,195
6536,1,41,198
6537,1,41,201
6538,1,41,204
6539,1,41,207
6540,1,41,210
6541,1,41,213
6542,1,41,216
6543,1,41,219
6544,1,41,222
6545,1,41,225
6546,1,41,228
6547,1,41,231
6548,1,41,234
6549,1,41,237
6550,1,41,240
6551,1,41,243
6552,1,41,246
6553,1,41,249
6554,1,41,252
6555,1,41,255
6556,1,41,258
6557,1,41,261
6558,1,41,264
6600,1,42,0
6601,1,42,3
6602,1,42,6
6603,1,42,9
6604,1,42,12
6605,1,42,15
6606,1,42,18
6607,1,42,21
6608,1,42,24
6609,1,42,27
6610,1,42,30
6611,1,42,33
6612,1,42,36
6613,1,42,39
6614,1,42,42
6615,1,42,45
6616,1,42,48
6617,1,42,51
6618,1,42,54
6619,1,42,57
6620,1,42,60
6621,1,42,63
6622,1,42,66
6623,1,42,69
6624,1,42,72
6625,1,42,75
6626,1,42,78
6627,1,42,81
6628,1,42,84
6629,1,42,87
6630,1,42,90
6631,1,42,93
6632,1,42,96
6633,1,42,99
6634,1,42,102
6635,1,42,105
6636,1,42,108
6637,1,42,111
6638,1,42,114
6639,1,42,117
6640,1,42,120
6641,1,42,123
6642,1,42,126
6643,1,42,129
6644,1,42,132
6645,1,42,135
6646,1,42,138
6647,1,42,141
6648,1,42,144
6649,1,42,147
6650,1,42,150
6651,1,42,153
6652,1,42,156
6653,1,42,159
6654,1,42,162
6655,1,42,165
6656,1,42,168
6657,1,42,171
6658,1,42,174
6659,1,42,177
6660,1,42,180
6661,1,42,183
6662,1,42,186
6663,1,42,189
6664,1,42,192
6665,1,42,195
6666,1,42,198
6667,1,42,201
6668,1,42,204
6669,1,42,207
6670,1,42,210
6671,1,42,213
6672,1,42,216
6673,1,42,219
6674,1,42,222
6675,1,42,225
6676,1,42,228
6677,1,42,231
6678,1,42,234
6679,1,42,237
6680,1,42,240
6681,1,42,243
6682,1,42,246
6683,1,42,249
6684,1,42,252
6685,1,42,255
6686,1,42,258
6687,1,42,261
6688,1,42,264
6689,1,42,267
6690,1,42,270
6691,1,42,273
6692,1,42,276
6693,1,42,279
6694,1,42,282
6695,1,42,285
6696,1,42,288
6697,1,42,291
6698,1,42,294
6699,1,42,297
6700,1,42,300
6701,1,42,303
6702,1,42,306
6703,1,42,309
6704,1,42,312
6705,1,42,315
6706,1,42,318
6707,1,42,321
6708,1,42,324
6709,1,42,327
6710,1,42,330
6711,1,42,333
6712,1,42,336
6713,1,42,339
6714,1,42,342
6715,1,42,345
6716,1,42,348
6717,1,42,351
6718,1,42,354
6719,1,42,357
6720,1,42,360
6721,1,42,363
6722,1,42,366
6723,1,42,369
6724,1,42,372
6725,1,42,375
6726,1,42,378
6727,1,42,381
6728,1,42,384
6729,1,42,387
6730,1,42,390
6731,1,42,393
6732,1,42,396
6733,1,42,399
6734,1,42,402
6735,1,42,405
6736,1,42,408
6737,1,42,411
6738,1,42,414
6739,1,42,417
6740,1,42,420
6741,1,42,423
6742,1,42,426
6743,1,42,429
6744,1,42,432
6745,1,42,435
6746,1,42,438
6747,1,42,441
6748,1,42,444
6749,1,42,447
6750,1,42,450
6751,1,42,453
6752,1,42,456
6753,1,42,459
6754,1,42,462
6755,1,42,465
6756,1,42,468
6757,1,42,471
6758,1,42,474
6759,1,42,477
6760,1,42,480
6761,1,42,483
6762,1,42,486
6763,1,42,489
6764,1,42,492
6765,1,42,495
6766,1,42,498
6767,1,42,501
6768,1,42,504
6769,1,42,507
6770,1,43,0
6771,1,43,3
6772,1,43,6
6773,1,43,9
6774,1,43,12
6775,1,43,15
6776,1,43,18
6777,1,43,21
6778,1,43,24
6779,1,43,27
6780,1,43,30
6781,1,43,33
6782,1,43,36
6783,1,43,39
6784,1,43,42
6785,1,43,45
6786,1,43,48
6787,1,43,51
6788,1,43,54
6789,1,43,57
6790,1,43,60
6791,1,43,63
6792,1,43,66
6793,1,43,69
6794,1,43,72
6795,1,43,75
6796,1,43,78
6797,1,43,81
6798,1,43,84
6799,1,43,87
6800,1,43,90
6801,1,43,93
6802,1,43,96
6803,1,43,99
6804,1,43,102
6805,1,43,105
6806,1,43,108
6807,1,43,111
6808,1,43,114
6809,1,43,117
6810,1,43,120
6811,1,43,123
6812,1,43,126
6813,1,43,129
6814,1,43,132
6815,1,43,135
6816,1,43,138
6817,1,43,141
6818,1,43,144
6819,1,43,147
6820,1,43,150
6821,1,43,153
6822,1,43,156
6823,1,43,159
6824,1,43,162
6825,1,43,165
6826,1,43,168
6827,1,43,171
6828,1,43,174
6829,1,43,177
6830,1,43,180
6831,1,43,183
6832,1,43,186
6833,1,43,189
6834,1,43,192
6835,1,43,195
6836,1,43,198
6837,1,43,201
6838,1,43,204
6839,1,43,207
6840,1,43,210
6841,1,43,213
6842,1,43,216
6843,1,43,219
6844,1,43,222
6845,1,43,225
6846,1,43,228
6847,1,43,231
6848,1,43,234
6849,1,43,237
6850,1,43,240
6851,1,43,243
6852,1,43,246
6853,1,43,249
6854,1,43,252
6855,1,43,255
6856,1,43,258
6857,1,43,261
6858,1,43,264
6900,1,44,0
6901,1,44,3
6902,1,44,6
6903,1,44,9
6904,1,44,12
6905,1,44,15
6906,1,44,18
6907,1,44,21
6908,1,44,24
6909,1,44,27
6910,1,44,30
6911,1,44,33
6912,1,44,36
6913,1,44,39
6914,1,44,42
6915,1,44,45
6916,1,44,48
6917,1,44,51
6918,1,44,54
6919,1,44,57
6920,1,44,60
6921,1,44,63
6922,1,44,66
6923,1,44,69
6924,1,44,72
6925,1,44,75
6926,1,44,78
6927,1,44,81
6928,1,44,84
6929,1,44,87
6930,1,44,90
6931,1,44,93
6932,1,44,96
6933,1,44,99
6934,1,44,102
6935,1,44,105
6936,1,44,108
6937,1,44,111
6938,1,44,114
6939,1,44,117
6940,1,44,120
6941,1,44,123
6942,1,44,126
6943,1,44,129
6944,1,44,132
6945,1,44,135
6946,1,44,138
6947,1,44,141
6948,1,44,144
6949,1,44,147
6950,1,44,150
6951,1,44,153
6952,1,44,156
6953,1,44,159
6954,1,44,162
6955,1,44,165
6956,1,44,168
6957,1,44,171
6958,1,44,174
6959,1,44,177
6960,1,44,180
6961,1,44,183
6962,1,44,186
6963,1,44,189
6964,1,44,192
6965,1,44,195
6966,1,44,198
6967,1,44,201
6968,1,44,204
6969,1,44,207
6970,1,44,210
6971,1,44,213
6972,1,44,216
6973,1,44,219
6974,1,44,222
6975,1,44,225
6976,1,44,228
6977,1,44,231
6978,1,44,234
6979,1,44,237
6980,1,44,240
6981,1,44,243
6982,1,44,246
6983,1,44,249
6984,1,44,252
6985,1,44,255
6986,1,44,258
6987,1,44,261
6988,1,44,264
6989,1,44,267
6990,1,44,270
6991,1,44,273
6992,1,44,276
6993,1,44,279
6994,1,44,282
6995,1,44,285
6996,1,44,288
6997,1,44,291
6998,1,44,294
6999,1,44,297
7000,1,44,300
7001,1,44,303
7002,1,44,306
7003,1,44,309
7004,1,44,312
7005,1,44,315
7006,1,44,318
7007,1,44,321
7008,1,44,324
7009,1,44,327
7010,1,44,330
7011,1,44,333
7012,1,44,336
7013,1,44,339
7014,1,44,342
7015,1,44,345
7016,1,44,348
7017,1,44,351
7018,1,44,354
7019,1,44,357
7020,1,44,360
7021,1,44,363
7022,1,44,366
7023,1,44,369
7024,1,44,372
7025,1,44,375
7026,1,44,378
7027,1,44,381
7028,1,44,384
7029,1,44,387
7030,1,44,390
7031,1,44,393
7032,1,44,396
7033,1,44,399
7034,1,44,402
7035,1,44,405
7036,1,44,408
7037,1,44,411
7038,1,44,414
7039,1,44,417
7040,1,44,420
7041,1,44,423
7042,1,44,426
7043,1,44,429
7044,1,44,432
7045,1,44,435
7046,1,44,438
7047,1,44,441
7048,1,44,444
7049,1,44,447
7050,1,44,450
7051,1,44,453
7052,1,44,456
7053,1,44,459
7054,1,44,462
7055,1,44,465
7056,1,44,468
7057,1,44,471
7058,1,44,474
7059,1,44,477
7060,1,44,480
7061,1,44,483
7062,1,44,486
7063,1,44,489
7064,1,44,492
7065,1,44,495
7066,1,44,498
7067,1,44,501
7068,1,44,504
7069,1,44,507
7070,1,45,0
7071,1,45,3
7072,1,45,6
7073,1,45,9
7074,1,45,12
7075,1,45,15
7076,1,45,18
7077,1,45,21
7078,1,45,24
7079,1,45,27
7080,1,45,30
7081,1,45,33
7082,1,45,36
7083,1,45,39
7084,1,45,42
7085,1,45,45
7086,1,45,48
7087,1,45,51
7088,1,45,54
7089,1,45,57
7090,1,45,60
7091,1,45,63
7092,1,45,66
7093,1,45,69
7094,1,45,72
7095,1,45,75
7096,1,45,78
7097,1,45,81
7098,1,45,84
7099,1,45,87
7100,1,45,90
7101,1,45,93
7102,1,45,96
7103,1,45,99
7104,1,45,102
7105,1,45,105
7106,1,45,108
7107,1,45,111
7108,1,45,114
7109,1,45,117
7110,1,45,120
7111,1,45,123
7112,1,45,126
7113,1,45,129
7114,1,45,132
7115,1,45,135
7116,1,45,138
7117,1,45,141
7118,1,45,144
7119,1,45,147
7120,1,45,150
7121,1,45,153
7122,1,45,156
7123,1,45,159
7124,1,45,162
7125,1,45,165
7126,1,45,168
7127,1,45,171
7128,1,45,174
7129,1,45,177
7130,1,45,180
7131,1,45,183
7132,1,45,186
7133,1,45,189
7134,1,45,192
7135,1,45,195
7136,1,45,198
7137,1,45,201
7138,1,45,204
7139,1,45,207
7140,1,45,210
7141,1,45,213
7142,1,45,216
7143,1,45,219
7144,1,45,222
7145,1,45,225
7146,1,45,228
7147,1,45,231
7148,1,45,234
7149,1,45,237
7150,1,45,240
7151,1,45,243
7152,1,45,246
7153,1,45,249
7154,1,45,252
7155,1,45,255
7156,1,45,258
7157,1,45,261
7158,1,45,264
7200,1,46,0
7201,1,46,3
7202,1,46,6
7203,1,46,9
7204,1,46,12
7205,1,46,15
7206,1,46,18
7207,1,46,21
